Type,Option_expiry,Strike,1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,15Y,20Y,25Y,30Y,50Y
Call,3Y,-1.3,3.635669007,3.649267968,3.693020601,3.717130432,3.741220087,3.768478123,3.828390398,3.882772483,3.944514321,3.988443819,3.999879169,3.990307033,3.972930864,3.940975706
Call,3Y,-1.2,3.535859046,3.549421377,3.593162101,3.617272457,3.64139966,3.668683855,3.728609476,3.783005834,3.844734378,3.888621422,3.900053743,3.890469837,3.873095998,3.841148322
Call,3Y,-1.1,3.436095264,3.449613153,3.493339044,3.517449839,3.541621919,3.568935499,3.628875915,3.683286794,3.744999028,3.788835721,3.80026314,3.790665533,3.773294475,3.741355795
Call,3Y,-1,3.336386733,3.349851076,3.393558615,3.417669691,3.441895009,3.469241292,3.529197883,3.583623124,3.645315463,3.689092736,3.700512896,3.690899422,3.673531667,3.641603753
Call,3Y,-0.9,3.236744224,3.250144428,3.29382939,3.317940491,3.342228558,3.369610906,3.429584924,3.484023847,3.54569203,3.589399469,3.600809446,3.59117768,3.57381383,3.541898752
Call,3Y,-0.8,3.13718049,3.150504264,3.194161583,3.218272326,3.242633923,3.27005568,3.330048169,3.384499432,3.446138404,3.489764061,3.501160258,3.491507483,3.474148238,3.442248414
Call,3Y,-0.7,3.037710623,3.050943735,3.094567347,3.118677183,3.143124485,3.170588889,3.230600577,3.285062015,3.346665785,3.390195964,3.401573992,3.391897173,3.374543341,3.342661598
Call,3Y,-0.6,2.938352445,2.951478464,2.995061125,3.019169286,3.043715987,3.07122606,3.131257229,3.185725649,3.247287133,3.290706143,3.302060683,3.292356433,3.275008954,3.243148593
Call,3Y,-0.5,2.839126984,2.852126988,2.895660057,2.919765501,2.944426933,2.971985341,3.032035655,3.086506603,3.148017425,3.191307313,3.20263196,3.192896507,3.175556468,3.143721344
Call,3Y,-0.4,2.740059006,2.752911278,2.796384467,2.820485797,2.845279039,2.872887913,2.932956212,2.987423691,3.048873969,3.092014212,3.103301295,3.093530447,3.076199109,3.044393724
Call,3Y,-0.3,2.641177643,2.653857334,2.697258421,2.721353793,2.746297759,2.773958485,2.834042517,2.88849866,2.94987675,2.99284392,3.004084291,2.994273402,2.976952228,2.945181835
Call,3Y,-0.2,2.542517099,2.554995887,2.598310377,2.622397386,2.647512886,2.675225836,2.735321944,2.789756634,2.851048833,2.893816214,2.904999021,2.895142957,2.877833644,2.846104372
Call,3Y,-0.1,2.444117459,2.456363188,2.499573934,2.52364947,2.548959232,2.576723455,2.636826184,2.691226606,2.752416814,2.794953993,2.806066417,2.796159523,2.778864039,2.747183035
Call,3Y,0,2.346025596,2.358001927,2.401088689,2.425148773,2.450677406,2.478490248,2.538591877,2.592942014,2.654011345,2.696283751,2.707310711,2.697346782,2.680067414,2.648443009
Call,3Y,0.1,2.248296188,2.259962259,2.302901219,2.326940793,2.352714669,2.380571345,2.440661321,2.494941374,2.555867712,2.597836124,2.608759958,2.598732214,2.581471619,2.549913515
Call,3Y,0.2,2.150992839,2.162302966,2.205066175,2.229078862,2.255125905,2.283018987,2.343083262,2.397269,2.458026496,2.499646507,2.51044662,2.500347694,2.483108955,2.451628447
Call,3Y,0.3,2.054189285,2.06509273,2.107647509,2.131625325,2.157974669,2.185893519,2.245913766,2.299975795,2.360534305,2.401755756,2.412408239,2.402230171,2.385016874,2.353627099
Call,3Y,0.4,1.957970695,1.968411528,2.010719819,2.034652839,2.061334326,2.089264459,2.149217164,2.203120135,2.263444586,2.304210977,2.314688205,2.304422457,2.28723877,2.255954991
Call,3Y,0.5,1.862435014,1.872352114,1.914369799,1.938245769,1.965289262,1.993211649,2.053067075,2.106768818,2.166818517,2.207066401,2.21733662,2.206974114,2.189824882,2.158664807
Call,3Y,0.6,1.767694304,1.777021559,1.818697758,1.842501664,1.869936129,1.897826456,1.957547474,2.010998092,2.070725972,2.11038436,2.120411268,2.10994245,2.092833308,2.061817452
Call,3Y,0.7,1.673876039,1.682542784,1.723819176,1.747532757,1.775385091,1.803213005,1.862753806,1.915894735,1.975246548,2.014236343,2.023978692,2.01339364,1.996331139,1.965483227
Call,3Y,0.8,1.581124247,1.589056014,1.629866215,1.653467442,1.681761019,1.709489374,1.768794079,1.821557167,1.880470646,1.918704146,1.928115386,1.917403962,1.900395715,1.869743116
Call,3Y,0.9,1.489600386,1.496720032,1.536989081,1.560451619,1.589204532,1.616788706,1.675789918,1.728096554,1.786500562,1.823881071,1.832909072,1.822061137,1.805115993,1.774690193
Call,3Y,1,1.399483828,1.405713084,1.445357133,1.468649794,1.497872809,1.525260136,1.583877485,1.635637852,1.693451561,1.72987318,1.738460073,1.727465778,1.710594006,1.680431106
Call,3Y,1.1,1.310971763,1.316233268,1.355159533,1.37824578,1.407940026,1.435069425,1.493208196,1.544320731,1.601452878,1.636800526,1.644882723,1.633732883,1.616946388,1.587087612
Call,3Y,1.2,1.224278362,1.228498179,1.26660528,1.289442807,1.319597272,1.346399156,1.403949116,1.454300267,1.510648553,1.544798324,1.552306782,1.540993353,1.524305916,1.494798106
Call,3Y,1.3,1.139632979,1.142743587,1.179922361,1.202462837,1.233051785,1.259448342,1.316282911,1.365747311,1.421198031,1.454017974,1.460878774,1.449395448,1.432822979,1.403719048
Call,3Y,1.4,1.057277245,1.059220911,1.095355821,1.117544841,1.148525321,1.174431268,1.2304072,1.278848377,1.333276388,1.36462781,1.370763148,1.359106065,1.342666877,1.314026171
Call,3Y,1.5,0.97746089,0.978193298,1.013164494,1.034941844,1.066251504,1.091575379,1.146533159,1.193804915,1.247074043,1.27681346,1.282143122,1.270311706,1.254026797,1.225915314
Call,3Y,1.6,0.900436264,0.899930152,0.93361625,0.954916542,0.986472025,1.01111808,1.064883231,1.110831787,1.162795821,1.190777635,1.195221043,1.183218957,1.167112273,1.139602659
Call,3Y,1.7,0.826451598,0.824700134,0.856981671,0.877735421,0.909431625,0.93330232,0.985687802,1.030154792,1.080659173,1.106739157,1.110218041,1.098054219,1.082152898,1.055324143
Call,3Y,1.8,0.755743212,0.752762763,0.783526233,0.803661409,0.835371899,0.858370945,0.909180772,0.952007108,1.000891426,1.024931036,1.027372738,1.015062467,0.999397017,0.973333741
Call,3Y,1.9,0.688527052,0.684358981,0.713501244,0.732945282,0.764524088,0.786559895,0.83559402,0.876624563,0.923725926,0.945597394,0.946938757,0.934504714,0.919109089,0.893900344
Call,3Y,2,0.624990072,0.619701259,0.647134034,0.665816241,0.69710116,0.718090499,0.76515087,0.804239747,0.84939702,0.868989068,0.869180772,0.856653928,0.841565467,0.817302945
Call,3Y,2.1,0.565282126,0.558963976,0.584618051,0.602472269,0.63328965,0.653161238,0.698058792,0.735075082,0.778133911,0.795357831,0.794368922,0.781789172,0.767048329,0.743823956
Call,3Y,2.2,0.509509059,0.502274942,0.526103698,0.54307103,0.57324183,0.591939536,0.634501722,0.669335132,0.710153533,0.724949244,0.722771488,0.710187869,0.695837702,0.673740601
Call,3Y,2.3,0.457727676,0.449708889,0.471690779,0.487722157,0.517068856,0.534554216,0.574632492,0.607198568,0.645652779,0.657994342,0.654645955,0.642116295,0.628201647,0.607314587
Call,3Y,2.4,0.409943079,0.401283648,0.421423345,0.43648169,0.464835523,0.4810893,0.518565984,0.548810357,0.584800517,0.59470054,0.590228758,0.577818635,0.564385014,0.544780517
Call,3Y,2.5,0.366108675,0.356959426,0.375287514,0.389349279,0.416557147,0.43157978,0.46637358,0.494274824,0.527729988,0.535242351,0.529724342,0.517505293,0.504597436,0.486333859
Call,3Y,2.6,0.326128825,0.316641281,0.3332125,0.346268461,0.372198898,0.386009799,0.4180795,0.443650249,0.474532247,0.479752649,0.473294378,0.461341386,0.449001578,0.432119543
Call,3Y,2.7,0.289863869,0.280184479,0.295074753,0.307129975,0.331677669,0.344313462,0.373659381,0.396945567,0.425251286,0.428315324,0.421048198,0.40943659,0.397702857,0.382222443
Call,3Y,2.8,0.257136986,0.247402165,0.260704709,0.27177774,0.294866275,0.306378207,0.3330413,0.354119561,0.379881377,0.380960129,0.37303554,0.361837557,0.350741876,0.33666096
Call,3Y,2.9,0.227742234,0.218074511,0.22989543,0.24001684,0.26159957,0.272050368,0.296109148,0.315082678,0.338366947,0.337660339,0.329242551,0.318523924,0.308090632,0.295384633
Call,3Y,3,0.20145306,0.191958504,0.20241227,0.211622713,0.231681886,0.24114239,0.262708019,0.279701286,0.300605059,0.298333579,0.289591657,0.279408551,0.26965314,0.258276241
Call,3Y,3.1,0.178030635,0.16879754,0.178002707,0.18635072,0.204895136,0.213441002,0.23265112,0.247803967,0.266450252,0.262845778,0.253945418,0.244342074,0.235270502,0.22515823
Call,3Y,3.2,0.157231493,0.148330195,0.156405602,0.163945332,0.18100695,0.188715654,0.205727552,0.219189216,0.23572127,0.231017845,0.222113949,0.213121255,0.204729842,0.195802687
Call,3Y,3.3,0.138814105,0.130297725,0.137359359,0.144148392,0.159778294,0.166726608,0.181710329,0.193633835,0.208209016,0.202634369,0.193865065,0.185500125,0.177776038,0.169943678
Call,3Y,3.4,0.122544211,0.114450061,0.120608641,0.126706052,0.140970183,0.147232193,0.16036407,0.17090134,0.183685035,0.17745345,0.168935965,0.161202629,0.154124861,0.147290531
Call,3Y,3.5,0.108198853,0.100550279,0.105909539,0.111374242,0.124349252,0.129994924,0.141451908,0.150749798,0.16190984,0.155216754,0.147045284,0.139935447,0.133476158,0.127540757
Call,3Y,3.6,0.095569185,0.088377605,0.093033227,0.097922654,0.109692081,0.114786339,0.124741323,0.132938663,0.142640538,0.135659008,0.127904416,0.121399854,0.115525917,0.110391541
Call,3Y,3.7,0.084462192,0.077729179,0.081768254,0.086137366,0.096788319,0.101390555,0.110008768,0.117234363,0.125637376,0.118516308,0.111227331,0.10530181,0.099976404,0.095549141
Call,3Y,3.8,0.074701508,0.068420771,0.071921697,0.075822287,0.085442701,0.089606621,0.097043078,0.103414565,0.110668993,0.103532907,0.096738433,0.091359865,0.086543981,0.082735914
Call,3Y,3.9,0.066127512,0.060286715,0.063319405,0.066799669,0.075476127,0.079249861,0.085647733,0.091271147,0.097516338,0.090466332,0.084178302,0.079310766,0.074964549,0.07169502
Call,3Y,4,0.058596902,0.053179247,0.055805565,0.058909884,0.066725984,0.070152364,0.075642149,0.080612033,0.085975326,0.079090888,0.073307447,0.068912962,0.064996818,0.062193063
Call,3Y,4.1,0.05198188,0.046967464,0.049241801,0.052010685,0.059045886,0.062162836,0.066862152,0.071262052,0.075858379,0.06919972,0.063908318,0.059948306,0.056423776,0.054021047
Call,3Y,4.2,0.046169111,0.041536047,0.043505967,0.045976132,0.052305002,0.055145976,0.059159832,0.063063049,0.066995058,0.060605687,0.055785922,0.052222348,0.049052745,0.046994081
Call,3Y,4.3,0.041058545,0.036783862,0.03849078,0.040695303,0.046387099,0.048981543,0.052402942,0.055873423,0.05923198,0.05314131,0.048767399,0.045563614,0.042714454,0.040950204
Call,3Y,4.4,0.036562189,0.032622538,0.03410239,0.036070928,0.041189424,0.043563231,0.04647398,0.049567271,0.052432216,0.046658051,0.042700886,0.039822202,0.037261456,0.035748658
Call,3Y,4.5,0.032602877,0.028975077,0.030258958,0.032017997,0.036621512,0.038797442,0.041269094,0.044033291,0.046474336,0.04102514,0.037453932,0.034867978,0.032566186,0.031267887
Call,3Y,4.6,0.029113104,0.025774536,0.026889298,0.028462418,0.032603973,0.034602046,0.036696886,0.039173547,0.041251244,0.036128147,0.032911685,0.030588593,0.028518873,0.02740343
Call,3Y,4.7,0.026033916,0.022962811,0.023931603,0.025339744,0.029067321,0.03090517,0.032677196,0.034902181,0.036668906,0.031867424,0.028975006,0.026887461,0.025025441,0.024065853
Call,3Y,4.8,0.023313895,0.020489525,0.02133228,0.022594005,0.02595086,0.027644041,0.029139914,0.031144152,0.032645043,0.02815653,0.025558614,0.023681819,0.022005517,0.021178801
Call,3Y,4.9,0.020908234,0.018311034,0.019044906,0.020176645,0.023201652,0.024763915,0.026023845,0.027834016,0.02910787,0.024920702,0.022589337,0.020900909,0.019390577,0.018677205
Call,3Y,5,0.018777913,0.016389537,0.017029281,0.018045564,0.020773576,0.022217106,0.023275664,0.024914798,0.025994884,0.022095421,0.020004509,0.018484332,0.017122288,0.016505685
Call,3Y,5.1,0.016888953,0.014692301,0.015250609,0.016164274,0.018626477,0.019962099,0.020848954,0.022336956,0.023251749,0.0196251,0.017750518,0.01638058,0.015151031,0.014617136
Call,3Y,5.2,0.01521177,0.013190973,0.013678761,0.014501152,0.016725409,0.017962762,0.01870334,0.02005744,0.020831282,0.017461894,0.015781531,0.014545745,0.013434613,0.012971497
Call,3Y,5.3,0.013720596,0.011860985,0.012287646,0.013028782,0.015039964,0.016187655,0.016803719,0.018038856,0.018692536,0.015564647,0.014058366,0.012942397,0.011937146,0.011534688
Call,3Y,5.4,0.01239298,0.010681033,0.011054655,0.011723389,0.013543674,0.014609409,0.01511957,0.016248727,0.016799986,0.013897966,0.012547527,0.011538616,0.010628096,0.010277702
Call,3Y,5.5,0.011209346,0.009632635,0.009960184,0.010564338,0.0122135,0.013204194,0.013624354,0.014658843,0.015122811,0.012431407,0.011220356,0.01030716,0.009481457,0.009175824
Call,3Y,5.6,0.010152618,0.008699738,0.008987222,0.009533713,0.011029372,0.011951245,0.012294987,0.013244683,0.013634265,0.011138776,0.010052318,0.009224759,0.008475062,0.008207977
Call,3Y,5.7,0.009207883,0.007868386,0.008120988,0.008615936,0.009973796,0.01083246,0.011111377,0.011984928,0.012311127,0.009997518,0.009022389,0.008271515,0.007589992,0.007356161
Call,3Y,5.8,0.008362107,0.007126437,0.007348634,0.007797456,0.009031514,0.009832039,0.010056026,0.010861022,0.011133221,0.008988196,0.008112529,0.007430386,0.006810074,0.006604982
Call,3Y,5.9,0.007603887,0.00646331,0.006658972,0.007066469,0.008189204,0.008936183,0.009113681,0.009856805,0.010083004,0.008094045,0.007307237,0.006686762,0.006121465,0.005941257
Call,3Y,6,0.006923237,0.005869774,0.006042252,0.006412681,0.007435224,0.008132826,0.008271036,0.008958184,0.00914521,0.007300588,0.006593179,0.006028091,0.005512298,0.005353672
Call,3Y,6.1,0.006311399,0.005337769,0.005489967,0.005827107,0.006759391,0.007411404,0.007516467,0.008152858,0.008306537,0.006595307,0.005958864,0.005443578,0.004972378,0.004832507
Call,3Y,6.2,0.005760686,0.004860244,0.00499468,0.005301891,0.006152785,0.006762662,0.006839815,0.00743008,0.007555383,0.005967365,0.005394374,0.00492392,0.004492938,0.004369393
Call,3Y,6.3,0.005264342,0.004431028,0.004549889,0.004830157,0.005607587,0.006178476,0.006232184,0.006780444,0.006881617,0.005407366,0.004891137,0.004461087,0.00406642,0.003957112
Call,3Y,6.4,0.004816422,0.004044705,0.004149894,0.00440588,0.005116932,0.005651712,0.005685779,0.00619571,0.00627638,0.004907155,0.004441728,0.004048136,0.003686296,0.003589427
Call,3Y,6.5,0.004411686,0.003696523,0.003789696,0.004023771,0.004674789,0.005176092,0.005193761,0.005668649,0.005731915,0.004459638,0.004039707,0.003679052,0.003346924,0.003260939
Call,3Y,6.6,0.004045513,0.003382303,0.003464903,0.003679183,0.004275848,0.004746087,0.004750121,0.005192913,0.005241423,0.004058639,0.003679479,0.003348615,0.00304341,0.002966969
Call,3Y,6.7,0.003713822,0.003098365,0.003171652,0.003368027,0.003915432,0.004356822,0.004349572,0.004762916,0.004798935,0.003698773,0.003356173,0.003052288,0.002771508,0.002703447
Call,3Y,6.8,0.003413002,0.002841464,0.002906538,0.003086701,0.003589417,0.004003991,0.003987459,0.004373739,0.004399204,0.003375333,0.003065543,0.002786118,0.002527523,0.002466834
Call,3Y,6.9,0.003139855,0.002608736,0.002666561,0.002832026,0.003294157,0.003683785,0.003659674,0.004021041,0.00403761,0.003084204,0.002803878,0.002546657,0.002308237,0.002254043
Call,3Y,7,0.002891548,0.002397649,0.002449068,0.002601194,0.003026429,0.003392834,0.003362589,0.003700991,0.003710081,0.00282178,0.002567934,0.002330893,0.00211084,0.002062378
Call,5Y,-3,2.46050771,2.457634255,2.499793364,2.522866842,2.559062185,2.588700561,2.642833198,2.685295236,2.716678314,2.737963676,2.729282509,2.709582405,2.685741841,2.653674893
Call,5Y,-2.9,2.46050771,2.457634255,2.499793364,2.522866842,2.559062185,2.588700561,2.642833198,2.685295236,2.716678314,2.737963676,2.729282509,2.709582405,2.685741841,2.653674893
Call,5Y,-2.8,2.46050771,2.457634255,2.499793364,2.522866842,2.559062185,2.588700561,2.642833198,2.685295236,2.716678314,2.737963676,2.729282509,2.709582405,2.685741841,2.653674893
Call,5Y,-2.7,2.46050771,2.457634255,2.499793364,2.522866842,2.559062185,2.588700561,2.642833198,2.685295236,2.716678314,2.737963676,2.729282509,2.709582405,2.685741841,2.653674893
Call,5Y,-2.6,2.46050771,2.457634255,2.499793364,2.522866842,2.559062185,2.588700561,2.642833198,2.685295236,2.716678314,2.737963676,2.729282509,2.709582405,2.685741841,2.653674893
Call,5Y,-2.5,2.46050771,2.457634255,2.499793364,2.522866842,2.559062185,2.588700561,2.642833198,2.685295236,2.716678314,2.737963676,2.729282509,2.709582405,2.685741841,2.653674893
Call,5Y,-2.4,2.46050771,2.457634255,2.499793364,2.522866842,2.559062185,2.588700561,2.642833198,2.685295236,2.716678314,2.737963676,2.729282509,2.709582405,2.685741841,2.653674893
Call,5Y,-2.3,2.46050771,2.457634255,2.499793364,2.522866842,2.559062185,2.588700561,2.642833198,2.685295236,2.716678314,2.737963676,2.729282509,2.709582405,2.685741841,2.653674893
Call,5Y,-2.2,2.46050771,2.457634255,2.499793364,2.522866842,2.559062185,2.588700561,2.642833198,2.685295236,2.716678314,2.737963676,2.729282509,2.709582405,2.685741841,2.653674893
Call,5Y,-2.1,2.46050771,2.457634255,2.499793364,2.522866842,2.559062185,2.588700561,2.642833198,2.685295236,2.716678314,2.737963676,2.729282509,2.709582405,2.685741841,2.653674893
Call,5Y,-2,2.46050771,2.457634255,2.499793364,2.522866842,2.559062185,2.588700561,2.642833198,2.685295236,2.716678314,2.737963676,2.729282509,2.709582405,2.685741841,2.653674893
Call,5Y,-1.9,4.361120889,4.358142387,4.400271117,4.423308912,4.459479258,4.4892066,4.54332747,4.585746281,4.617191087,4.638339355,4.629595049,4.60988648,4.586048435,4.55399353
Call,5Y,-1.8,4.261874717,4.258784394,4.300879487,4.32387785,4.36002199,4.38984657,4.443956267,4.486328194,4.517841714,4.538837147,4.530020677,4.51030295,4.486468694,4.454428158
Call,5Y,-1.7,4.162746342,4.159534079,4.201591331,4.224545821,4.260660284,4.290584822,4.344681417,4.387001706,4.418583506,4.439413436,4.430518161,4.410790638,4.386960883,4.354936536
Call,5Y,-1.6,4.063744444,4.060398379,4.102412854,4.125318348,4.16139877,4.191425979,4.245506758,4.287769715,4.319418863,4.340068945,4.331087561,4.311349497,4.28752496,4.255518837
Call,5Y,-1.5,3.964881302,3.961388207,4.003354286,4.026205037,4.0622463,4.092378867,4.14644049,4.188639611,4.220354822,4.240809123,4.231733602,4.211984175,4.188165626,4.156180017
Call,5Y,-1.4,3.866171235,3.862516618,3.904427985,3.927217618,3.963213841,3.993454282,4.047492783,4.089620771,4.121400312,4.141641357,4.13246293,4.112701245,4.088889534,4.056927006
Call,5Y,-1.3,3.767630363,3.76379849,3.805648079,3.82836956,3.864314048,3.894664571,3.948675315,3.990724042,4.022565608,4.042574359,4.033283496,4.013508591,3.98970466,3.957768084
Call,5Y,-1.2,3.669276636,3.665250518,3.707030452,3.729676045,3.765561212,3.79602358,3.850001187,3.891961642,3.923862223,3.943618031,3.934204398,3.914415252,3.89062015,3.858712732
Call,5Y,-1.1,3.571129959,3.566891319,3.608592833,3.631154048,3.666971324,3.697546716,3.751484977,3.793347193,3.825302937,3.844783467,3.835235889,3.815431416,3.791646316,3.759771633
Call,5Y,-1,3.473212346,3.468741587,3.510354942,3.532822479,3.568562204,3.599251067,3.65314284,3.69489581,3.726901877,3.746083021,3.736389429,3.716568488,3.692794699,3.660956739
Call,5Y,-0.9,3.375548108,3.370824279,3.412338669,3.434702353,3.470353658,3.501155548,3.554992642,3.596624229,3.628674632,3.647530411,3.637677794,3.617839184,3.594078173,3.562281382
Call,5Y,-0.8,3.27816406,3.27316483,3.314568277,3.336816992,3.372367669,3.403281079,3.457054121,3.498550952,3.530638387,3.549140848,3.539115195,3.519257666,3.495511074,3.463760409
Call,5Y,-0.7,3.18108975,3.175791385,3.217070628,3.239192249,3.274628604,3.305650774,3.359349065,3.400696417,3.432812083,3.450931188,3.440717432,3.420839684,3.39710935,3.365410335
Call,5Y,-0.6,3.084357697,3.078735058,3.119875433,3.141856752,3.177163449,3.208290161,3.261901507,3.303083188,3.335216582,3.352920097,3.342502061,3.322602753,3.298890739,3.267249531
Call,5Y,-0.5,2.988003656,2.982030207,3.023015517,3.044842172,3.080002065,3.111227411,3.164737947,3.205736162,3.237874865,3.255128247,3.244488585,3.224566345,3.200874962,3.169298423
Call,5Y,-0.4,2.892066889,2.885714731,2.926527113,2.948183507,2.983177458,3.014493599,3.067887587,3.1086828,3.140812239,3.157578526,3.14669867,3.126752106,3.10308395,3.071579726
Call,5Y,-0.3,2.796590447,2.789830379,2.83045016,2.851919395,2.88672608,2.918122981,2.971382587,3.011953367,3.044056566,3.060296274,3.049156385,3.029184098,3.005542083,2.974118695
Call,5Y,-0.2,2.701621473,2.69442308,2.734828632,2.756092434,2.790688141,2.822153281,2.875258343,2.915581211,2.947638517,2.963309543,2.951888464,2.931889073,2.908276473,2.876943414
Call,5Y,-0.1,2.607211494,2.59954328,2.639710867,2.660749524,2.695107944,2.726626018,2.779553779,2.819603043,2.85159184,2.86664938,2.854924607,2.834896769,2.811317264,2.780085109
Call,5Y,0,2.513416723,2.505246286,2.545149916,2.565942219,2.600034228,2.631586829,2.684311663,2.724059249,2.755953656,2.770350141,2.758297797,2.738240241,2.714697968,2.683578495
Call,5Y,0.1,2.420298347,2.411592609,2.451203885,2.471727083,2.505520531,2.537085821,2.589578938,2.628994214,2.660764772,2.674449829,2.66204466,2.641956225,2.61845584,2.587462159
Call,5Y,0.2,2.327922803,2.318648293,2.357936278,2.37816605,2.411625549,2.443177929,2.495407058,2.534456668,2.566070017,2.578990465,2.566205857,2.54608554,2.522632283,2.49177898
Call,5Y,0.3,2.236362022,2.226485236,2.265416322,2.285326765,2.318413495,2.349923274,2.401852343,2.440500042,2.471918596,2.484018484,2.470826505,2.45067352,2.427273288,2.396576584
Call,5Y,0.4,2.145693631,2.135181459,2.173719266,2.193282914,2.22595445,2.257387529,2.308976334,2.347182827,2.37836446,2.389585156,2.375956637,2.355770487,2.332429921,2.301907837
Call,5Y,0.5,2.056001095,2.04482133,2.082926632,2.102114502,2.134324677,2.165642263,2.216846138,2.254568947,2.285466693,2.295747037,2.281651693,2.261432255,2.238158835,2.207831371
Call,5Y,0.6,1.967373788,1.955495722,1.993126405,2.011908091,2.043606901,2.074765259,2.125534761,2.162728111,2.193289895,2.20256644,2.187973045,2.167720674,2.144522821,2.114412148
Call,5Y,0.7,1.879906956,1.867302058,1.904413141,1.922756943,1.953890526,1.984840797,2.035121409,2.071736154,2.10190457,2.110111913,2.094988539,2.074704194,2.05159139,2.021722041
Call,5Y,0.8,1.793701561,1.780344246,1.816887953,1.834761069,1.865271763,1.895959861,1.945691747,1.981675344,2.011387501,2.01845873,2.002773063,1.982458451,1.959441367,1.929840441
Call,5Y,0.9,1.708863977,1.694732447,1.730658368,1.748027143,1.777853647,1.80822027,1.857338084,1.892634629,1.92182209,1.927689367,1.911409112,1.891066863,1.868157499,1.838854856
Call,5Y,1,1.625505511,1.610582671,1.645838,1.662668247,1.691745912,1.721726687,1.770159467,1.80470982,1.833298655,1.837893954,1.820987345,1.800621208,1.77783305,1.7488615
Call,5Y,1.1,1.543741724,1.528016136,1.562546028,1.578803417,1.607064683,1.636590476,1.684261662,1.718003656,1.745914657,1.749170671,1.7316071,1.711222183,1.688570359,1.659965831
Call,5Y,1.2,1.463691526,1.447158395,1.480906432,1.496556957,1.523931962,1.552929385,1.59975697,1.632625754,1.65977482,1.661626072,1.643376851,1.622979876,1.600481335,1.572283014
Call,5Y,1.3,1.385476038,1.368138181,1.401046962,1.416057485,1.442474861,1.470866992,1.516763863,1.548692373,1.574991127,1.575375279,1.556414549,1.536014153,1.513687834,1.485938245
Call,5Y,1.4,1.309217202,1.291085957,1.323097826,1.33743669,1.362824559,1.390531901,1.43540639,1.466325981,1.49168264,1.490542024,1.47084781,1.450454868,1.428321876,1.401066907
Call,5Y,1.5,1.235036149,1.21613218,1.247190078,1.260827775,1.28511495,1.312056643,1.355813321,1.385654574,1.409975097,1.407258466,1.386813889,1.366441869,1.344525637,1.317814456
Call,5Y,1.6,1.163051331,1.143405271,1.173453706,1.1863636,1.209480971,1.235576241,1.278116997,1.306810703,1.33000026,1.325664734,1.304459366,1.284124691,1.262451124,1.236335986
Call,5Y,1.7,1.093376466,1.073029336,1.102015456,1.114174513,1.136056617,1.161226453,1.202451852,1.229930191,1.251894945,1.24590813,1.223939467,1.203661891,1.182259466,1.156795362
Call,5Y,1.8,1.02611834,1.005121691,1.032996423,1.04438594,1.064972642,1.089141659,1.128952603,1.155150497,1.175799696,1.168141923,1.145416935,1.125219894,1.104119713,1.079363839
Call,5Y,1.9,0.961374531,0.939790259,0.966509477,0.977115766,0.996354021,1.01945244,1.057752109,1.082608728,1.101857083,1.092523674,1.069060376,1.048971296,1.028207062,1.004218071
Call,5Y,2,0.899231153,0.877130963,0.902656633,0.912471615,0.930317212,0.952282883,0.98897891,1.012439304,1.030209576,1.019213042,0.995041992,0.975092519,0.954700404,0.931537434
Call,5Y,2.1,0.839760724,0.817225206,0.841526453,0.850548141,0.866967349,0.8877477,0.922754525,0.944771302,0.960997026,0.948369048,0.923534663,0.903760778,0.883779171,0.86150062
Call,5Y,2.2,0.783020246,0.760137597,0.783191633,0.791424449,0.806395457,0.82594927,0.859190566,0.879725569,0.894353762,0.880146797,0.854708365,0.835150328,0.815619425,0.794281499
Call,5Y,2.3,0.729049626,0.705914036,0.727706888,0.735161793,0.748675857,0.766974735,0.7983858,0.817411668,0.830405379,0.814693727,0.788725951,0.769428041,0.750389269,0.730044325
Call,5Y,2.4,0.677870511,0.654580282,0.675107286,0.681801702,0.693863895,0.71089332,0.740423289,0.757924816,0.769265343,0.75214548,0.725738432,0.706748435,0.688243693,0.668938449
Call,5Y,2.5,0.629485628,0.606141112,0.625407111,0.631364634,0.641994136,0.657754031,0.685367764,0.701342953,0.711031533,0.692621583,0.665879922,0.647248352,0.629319072,0.611092774
Call,5Y,2.6,0.583878659,0.560580113,0.578599368,0.583849266,0.59307916,0.607583888,0.633263406,0.647724131,0.655782935,0.636221165,0.609262551,0.591041583,0.573727646,0.55661032
Call,5Y,2.7,0.541014678,0.517860138,0.534655941,0.539232478,0.54710904,0.560386836,0.584132186,0.597104372,0.603576688,0.583018993,0.555971671,0.538213822,0.521552371,0.505563303
Call,5Y,2.8,0.50084111,0.477924402,0.493528412,0.497470023,0.504051544,0.516143413,0.537972878,0.549496189,0.554445694,0.53306213,0.506061747,0.488818365,0.472842576,0.457989165
Call,5Y,2.9,0.463289172,0.44069814,0.455149489,0.458497853,0.463853063,0.474811208,0.494760853,0.504887851,0.508396991,0.486367509,0.459553322,0.442872959,0.427610872,0.413887977
Call,5Y,3,0.428275694,0.406090732,0.419434955,0.422234019,0.426440205,0.436326102,0.454448661,0.463243502,0.46541104,0.442920655,0.416431357,0.400358159,0.385831648,0.373221527
Call,5Y,3.1,0.395705241,0.373998162,0.386286004,0.388581011,0.391721946,0.400604205,0.416967388,0.424504113,0.425442008,0.402675712,0.376645181,0.361217403,0.347441382,0.335914242
